Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,ceiling_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
KMLJ,01/03/2015 14:55 EST,30.16,55.4,55.4,100,0,0,,24,,1.25,,,31,,200,55.4,,N,29.74,29.36,,Mist
KMLJ,01/03/2015 15:15 EST,30.15,55.4,55.4,100,0,0,,24,,1,,,31,,200,55.4,,N,29.73,29.35,,Mist
KMLJ,01/03/2015 15:35 EST,30.16,57.2,57.2,100,0,0,,24,,1.25,,,31,,200,57.2,,N,29.74,29.3,,Mist
KMLJ,01/03/2015 15:55 EST,30.17,57.2,57.2,100,0,0,,24,,0.75,,,31,,200,57.2,,N,29.75,29.31,,Mist
KMLJ,01/03/2015 16:15 EST,30.16,57.2,57.2,100,0,0,,24,,0.5,,,13,,200,57.2,,N,29.74,29.3,,Light Rain
KMLJ,01/03/2015 16:35 EST,30.15,57.2,57.2,100,0,0,,24,,1,,,31,,200,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 16:55 EST,30.15,57.2,57.2,100,0,0,,24,,1.25,,,31,,200,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 17:15 EST,30.14,57.2,57.2,100,0,0,,24,,1.25,,,31,,200,57.2,,N,29.72,29.28,,Mist
KMLJ,01/03/2015 17:35 EST,30.14,57.2,57.2,100,0,0,,24,,1.5,,,31,,200,57.2,,N,29.72,29.28,,Mist
KMLJ,01/03/2015 17:55 EST,30.14,57.2,57.2,100,0,0,,24,,2.5,,,31,,200,57.2,,N,29.72,29.28,,Mist
KMLJ,01/03/2015 18:15 EST,30.15,57.2,57.2,100,0,0,,24,,2,,,31,,200,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 18:35 EST,30.15,59,59,100,0,0,,23,74,2.5,,,31,,200,59,,N,29.73,29.22,,Mist
KMLJ,01/03/2015 18:55 EST,30.15,59,59,100,0,0,,24,,3,,,31,,200,59,,N,29.73,29.22,,Mist
KMLJ,01/03/2015 19:15 EST,30.15,59,59,100,0,0,,33,74,4,,,31,,300,59,,N,29.73,29.22,,Mist
KMLJ,01/03/2015 19:35 EST,30.15,59,59,100,0,0,,34,,4,,,31,,300,59,,N,29.73,29.22,,Mist
KMLJ,01/03/2015 19:55 EST,30.15,57.2,57.2,100,0,0,,33,294,1.25,,,31,,300,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 20:15 EST,30.16,57.2,57.2,100,0,0,,33,183,1.25,,,31,284,300,57.2,,N,29.74,29.3,,Mist
KMLJ,01/03/2015 20:35 EST,30.16,57.2,57.2,100,0,0,,33,74,2,,,31,,300,57.2,,N,29.74,29.3,,Mist
KMLJ,01/03/2015 20:55 EST,30.15,55.4,55.4,100,0,0,,54,,1,,,31,,500,55.4,,N,29.73,29.35,,Mist
KMLJ,01/03/2015 21:15 EST,30.15,55.4,55.4,100,0,0,,54,,1.25,,,31,,500,55.4,,N,29.73,29.35,,Mist
KMLJ,01/03/2015 21:35 EST,30.15,57.2,57.2,100,0,0,,34,,2.5,,,31,,300,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 21:55 EST,30.15,57.2,57.2,100,0,0,,53,103,2.5,,,31,134,500,57.2,,N,29.73,29.29,,Mist
KMLJ,01/03/2015 22:15 EST,30.14,55.4,55.4,100,0,0,,84,,1.75,,,31,,800,55.4,,N,29.72,29.34,,Mist
KMLJ,01/03/2015 22:35 EST,30.14,57.2,57.2,100,0,0,,64,,2,,,31,,600,57.2,,N,29.72,29.28,,Mist
KMLJ,01/03/2015 22:55 EST,30.14,57.2,57.2,100,0,0,,44,,3,,,31,,400,57.2,,N,29.72,29.28,,Mist
KMLJ,01/03/2015 23:15 EST,30.13,57.2,57.2,100,0,0,,24,,1,,,31,,200,57.2,,N,29.71,29.27,,Mist
KMLJ,01/03/2015 23:35 EST,30.13,57.2,57.2,100,0,0,,24,,0.75,,,31,,200,57.2,,N,29.71,29.27,,Mist
KMLJ,01/03/2015 23:55 EST,30.12,59,59,100,0,0,,24,,0.5,,,9,,200,59,,N,29.7,29.19,,Fog
KMLJ,01/04/2015 00:15 EST,30.12,60.8,60.8,100,0,0,,24,,0.5,,,9,,200,60.8,,N,29.7,29.12,,Fog
KMLJ,01/04/2015 00:35 EST,30.11,60.8,60.8,100,0,0,,24,,0.75,,,31,,200,60.8,,N,29.69,29.11,,Mist
KMLJ,01/04/2015 00:55 EST,30.11,62.6,62.6,100,0,0,,24,,1.25,,,31,,200,62.6,,N,29.69,29.03,,Mist
KMLJ,01/04/2015 01:15 EST,30.11,62.6,62.6,100,0,0,,24,,1.5,,,31,,200,62.6,,N,29.69,29.03,,Mist
KMLJ,01/04/2015 01:35 EST,30.1,62.6,62.6,100,0,0,,22,143,2.5,,,31,204,1400,62.6,,N,29.68,29.02,,Mist
KMLJ,01/04/2015 01:55 EST,30.1,62.6,62.6,100,0,0,,152,204,2.5,,,31,,2000,62.6,,N,29.68,29.02,,Mist
KMLJ,01/04/2015 02:15 EST,30.1,62.6,62.6,100,0,0,,132,204,2.5,,,31,,2000,62.6,,N,29.68,29.02,,Mist
KMLJ,01/04/2015 02:35 EST,30.1,62.6,62.6,100,0,0,,152,224,1.5,,,31,,2200,62.6,,N,29.68,29.02,,Mist
KMLJ,01/04/2015 02:55 EST,30.1,62.6,62.6,100,0,0,,153,224,1.5,,,31,,1500,62.6,,N,29.68,29.02,,Mist
KMLJ,01/04/2015 03:15 EST,30.1,64.4,64.4,100,0,0,,153,214,2,,,31,,1500,64.4,,N,29.68,28.94,,Mist
KMLJ,01/04/2015 03:35 EST,30.09,64.4,64.4,100,0,0,,153,224,5,,,31,,1500,64.4,,N,29.67,28.93,,Mist
KMLJ,01/04/2015 03:55 EST,30.09,64.4,64.4,100,0,0,,153,234,4,,,31,,1500,64.4,,N,29.67,28.93,,Mist
KMLJ,01/04/2015 04:15 EST,30.09,64.4,64.4,100,0,0,,133,224,3,,,31,,1300,64.4,,N,29.67,28.93,,Mist
KMLJ,01/04/2015 04:35 EST,30.08,64.4,64.4,100,0,0,,153,213,7,,,,274,1500,64.4,,N,29.66,28.92,,Overcast
KMLJ,01/04/2015 04:55 EST,30.07,64.4,64.4,100,0,0,,152,202,7,,,,262,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 05:15 EST,30.07,64.4,64.4,100,0,0,,162,,7,,,,,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 05:35 EST,30.07,64.4,64.4,100,0,0,,162,,7,,,,,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 05:55 EST,30.07,64.4,64.4,100,0,0,,162,,7,,,,,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 06:15 EST,30.07,64.4,64.4,100,0,0,,142,,7,,,,,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 06:35 EST,30.07,64.4,64.4,100,0,0,,142,,10,,,,,,64.4,,N,29.66,28.92,,Partly Cloudy
KMLJ,01/04/2015 06:55 EST,30.08,64.4,64.4,100,0,0,,901,1200,10,,,,,,64.4,,N,29.66,28.92,,N/A
KMLJ,01/04/2015 07:15 EST,30.09,64.4,64.4,100,0,0,,152,252,10,,,,,,64.4,,N,29.67,28.93,,Partly Cloudy
KMLJ,01/04/2015 07:35 EST,30.1,64.4,64.4,100,0,0,,153,254,10,,,,,1500,64.4,,N,29.68,28.94,,Overcast
KMLJ,01/04/2015 07:55 EST,30.1,64.4,64.4,100,0,0,,132,232,7,,,,293,2900,64.4,,N,29.68,28.94,,Mostly Cloudy
KMLJ,01/04/2015 08:15 EST,30.11,64.4,64.4,100,0,0,,313,,7,,,,,3100,64.4,,N,29.69,28.95,,Mostly Cloudy
KMLJ,01/04/2015 08:35 EST,30.12,64.4,64.4,100,0,0,,314,,10,,,,,3100,64.4,,N,29.7,28.96,,Overcast
KMLJ,01/04/2015 08:55 EST,30.12,66.2,66.2,100,0,0,,334,,10,,,,,3300,66.2,,N,29.7,28.87,,Overcast
KMLJ,01/04/2015 09:15 EST,30.13,66.2,66.2,100,0,0,,123,173,4,,,1,334,1200,66.2,,N,29.71,28.88,,Rain
KMLJ,01/04/2015 09:35 EST,30.13,64.4,64.4,100,0,0,,144,,2,,,13,,1400,64.4,,N,29.71,28.97,,Light Rain
KMLJ,01/04/2015 09:55 EST,30.14,66.2,66.2,100,0,0,,102,163,1.25,,,14,214,1600,66.2,,N,29.72,28.89,,Heavy Rain
KMLJ,01/04/2015 10:15 EST,30.12,66.2,66.2,100,0,0,,162,233,2,,,13,294,2300,66.2,,N,29.7,28.87,,Light Rain
KMLJ,01/04/2015 10:35 EST,30.11,64.4,64.4,100,0,0,,232,453,5,,,13,754,4500,64.4,,N,29.69,28.95,,Light Rain
KMLJ,01/04/2015 10:55 EST,30.1,64.4,64.4,100,0,0,,372,493,5,,,1,754,4900,64.4,,N,29.68,28.94,,Rain
KMLJ,01/04/2015 11:15 EST,30.08,64.4,64.4,100,0,0,,322,383,3,,,13,444,3800,64.4,,N,29.66,28.92,,Light Rain
KMLJ,01/04/2015 11:35 EST,30.07,64.4,64.4,100,0,0,,322,603,5,,,13,854,6000,64.4,,N,29.66,28.92,,Light Rain
KMLJ,01/04/2015 11:55 EST,30.06,64.4,64.4,100,0,0,,72,753,7,,,13,1004,7500,64.4,,N,29.65,28.91,,Light Rain
KMLJ,01/04/2015 12:15 EST,30.06,64.4,64.4,100,0,0,,72,342,10,,,,1103,11000,64.4,,N,29.65,28.91,,Mostly Cloudy
KMLJ,01/04/2015 12:35 EST,30.03,64.4,64.4,100,0,0,,161,220,10,,,,,,64.4,,N,29.62,28.88,,N/A
KMLJ,01/04/2015 12:55 EST,30.05,66.2,66.2,100,0,0,,92,1202,10,,,,,,66.2,,N,29.64,28.81,,Partly Cloudy
KMLJ,01/04/2015 13:15 EST,30.03,66.2,66.2,100,0,0,,93,,10,,,,,900,66.2,,N,29.62,28.79,,Mostly Cloudy
KMLJ,01/04/2015 13:35 EST,30.04,66.2,66.2,100,0,0,,94,,10,,,,,900,66.2,,N,29.63,28.8,,Overcast
KMLJ,01/04/2015 13:55 EST,30.04,66.2,66.2,100,0,0,,93,144,10,,,,,900,66.2,,N,29.63,28.8,,Overcast
KMLJ,01/04/2015 14:15 EST,30.05,68,66.2,93.98,0,0,,114,,10,,,,,1100,66.19,,N,29.64,28.79,,Overcast
KMLJ,01/04/2015 14:35 EST,30.06,68,66.2,93.98,0,0,,133,184,10,,,,,1300,66.19,,N,29.65,28.8,,Overcast
KMLJ,01/04/2015 14:55 EST,30.07,66.2,64.4,93.94,3.44,280,,133,183,10,,,13,304,1300,64.39,,W,29.66,28.9,,Light Rain
KMLJ,01/04/2015 15:15 EST,30.07,66.2,64.4,93.94,0,0,,122,202,10,,,,283,2800,64.39,,N,29.66,28.9,,Mostly Cloudy
KMLJ,01/04/2015 15:35 EST,30.08,66.2,62.6,88.2,0,0,,282,402,10,,,,,,62.58,,N,29.66,28.97,,Partly Cloudy
KMLJ,01/04/2015 15:55 EST,30.09,64.4,62.6,93.89,0,0,,211,270,10,,,,,,62.59,,N,29.67,28.99,,N/A
KMLJ,01/04/2015 16:15 EST,30.1,64.4,62.6,93.89,0,0,,251,650,10,,,,,,62.59,,N,29.68,29,,N/A
KMLJ,01/04/2015 16:35 EST,30.1,64.4,60.8,88.11,0,0,,191,,10,,,,,,60.78,,N,29.68,29.07,,Clear
KMLJ,01/04/2015 16:55 EST,30.12,64.4,60.8,88.11,0,0,,211,,10,,,,,,60.78,,N,29.7,29.09,,Clear
KMLJ,01/04/2015 17:15 EST,30.12,62.6,60.8,93.84,0,0,,342,,10,,,,,,60.79,,N,29.7,29.1,,Partly Cloudy
KMLJ,01/04/2015 17:35 EST,30.13,62.6,59,88.02,0,0,,231,,10,,,,,,58.97,,N,29.71,29.17,,Clear
KMLJ,01/04/2015 17:55 EST,30.15,62.6,59,88.02,0,0,,1,,10,,,,,,58.97,,N,29.73,29.19,,Clear
KMLJ,01/04/2015 18:15 EST,30.16,62.6,55.4,77.33,3.44,280,,211,,10,,,,,,55.35,,W,29.74,29.31,,Clear
KMLJ,01/04/2015 18:35 EST,30.17,60.8,53.6,77.17,0,0,,1,,10,,,,,,53.55,,N,29.75,29.38,,Clear
KMLJ,01/04/2015 18:55 EST,30.18,59,51.8,77.01,0,0,,211,,10,,,,,,51.74,,N,29.76,29.45,,Clear
KMLJ,01/04/2015 19:15 EST,30.2,59,51.8,77.01,4.61,280,,211,,10,,,,,,51.74,,W,29.78,29.47,,Clear
KMLJ,01/04/2015 19:35 EST,30.21,59,51.8,77.01,0,0,,1201,,10,,,,,,51.74,,N,29.79,29.48,,Clear
KMLJ,01/04/2015 19:55 EST,30.21,59,50,72.04,5.75,290,,251,,10,,,,,,49.93,,WNW,29.79,29.52,,Clear
KMLJ,01/04/2015 20:15 EST,30.23,57.2,48.2,71.85,0,0,,251,,10,,,,,,48.12,,N,29.81,29.59,,Clear
KMLJ,01/04/2015 20:35 EST,30.23,55.4,46.4,71.66,0,0,,221,,10,,,,,,46.32,,N,29.81,29.64,,Clear
KMLJ,01/04/2015 20:55 EST,30.25,55.4,46.4,71.66,8.05,290,,381,,10,,,,,,46.32,,WNW,29.83,29.66,,Clear
KMLJ,01/04/2015 21:15 EST,30.26,53.6,46.4,76.52,0,0,,231,,10,,,,,,46.33,,N,29.84,29.68,,Clear
KMLJ,01/04/2015 21:35 EST,30.27,51.8,44.6,76.35,4.61,300,,251,,10,,,,,,44.52,,WNW,29.85,29.74,,Clear
KMLJ,01/04/2015 21:55 EST,30.26,51.8,42.8,71.27,6.91,310,,351,,10,,,,,,42.7,,NW,29.84,29.76,,Clear
KMLJ,01/04/2015 22:15 EST,30.28,50,41,71.08,6.91,290,16.11,251,310,10,,,,,,40.9,,WNW,29.86,29.82,,N/A
KMLJ,01/04/2015 22:35 EST,30.28,50,41,71.08,8.05,290,18.41,901,,10,,,,,,40.9,,WNW,29.86,29.82,,Clear
KMLJ,01/04/2015 22:55 EST,30.28,50,41,71.08,6.91,300,,901,,10,,,,,,40.9,,WNW,29.86,29.82,,Clear
KMLJ,01/04/2015 23:15 EST,30.29,48.2,41,76.02,6.91,300,,801,1200,10,,,,,,40.92,,WNW,29.87,29.84,,N/A
KMLJ,01/04/2015 23:35 EST,30.29,48.2,41,76.02,5.75,300,,601,800,10,,,,1200,,40.92,,WNW,29.87,29.84,,N/A
KMLJ,01/04/2015 23:55 EST,30.29,46.4,41,81.34,0,0,,171,230,10,,,,450,,40.93,,N,29.87,29.85,,N/A
KMLJ,01/05/2015 00:15 EST,30.29,46.4,41,81.34,4.61,320,,201,700,10,,,,800,,40.93,,NW,29.87,29.85,,N/A
KMLJ,01/05/2015 00:35 EST,30.31,46.4,41,81.34,6.91,300,,331,600,10,,,,700,,40.93,,WNW,29.89,29.87,,N/A
KMLJ,01/05/2015 00:55 EST,30.3,46.4,41,81.34,4.61,310,,161,290,10,,,,420,,40.93,,NW,29.88,29.86,,N/A
KMLJ,01/05/2015 01:15 EST,30.31,46.4,41,81.34,0,0,,161,250,10,,,,310,,40.93,,N,29.89,29.87,,N/A
KMLJ,01/05/2015 01:35 EST,30.32,46.4,41,81.34,0,0,,161,210,10,,,,310,,40.93,,N,29.9,29.88,,N/A
KMLJ,01/05/2015 01:55 EST,30.31,46.4,41,81.34,0,0,,121,,10,,,,,,40.93,,N,29.89,29.87,,Clear
KMLJ,01/05/2015 02:15 EST,30.32,46.4,41,81.34,0,0,,121,,10,,,,,,40.93,,N,29.9,29.88,,Clear
KMLJ,01/05/2015 02:35 EST,30.31,44.6,41,87.09,5.75,310,,141,,10,,,,,,40.95,,NW,29.89,29.88,,Clear
KMLJ,01/05/2015 02:55 EST,30.32,44.6,41,87.09,3.44,290,,121,,10,,,,,,40.95,,WNW,29.9,29.89,,Clear
KMLJ,01/05/2015 03:15 EST,30.33,44.6,41,87.09,6.91,300,,141,,10,,,,,,40.95,,WNW,29.91,29.9,,Clear
KMLJ,01/05/2015 03:35 EST,30.33,44.6,41,87.09,4.61,300,,171,650,10,,,,,,40.95,,WNW,29.91,29.9,,N/A
KMLJ,01/05/2015 03:55 EST,30.34,44.6,41,87.09,0,0,,211,,10,,,,,,40.95,,N,29.92,29.91,,Clear
KMLJ,01/05/2015 04:15 EST,30.35,42.8,41,93.3,0,0,,601,1200,10,,,,,,40.98,,N,29.93,29.93,,N/A
KMLJ,01/05/2015 04:35 EST,30.35,41,39.2,93.24,0,0,,601,1200,10,,,,,,39.17,,N,29.93,29.96,,N/A
KMLJ,01/05/2015 04:55 EST,30.36,41,39.2,93.24,0,0,,601,1200,10,,,,,,39.17,,N,29.94,29.97,,N/A
KMLJ,01/05/2015 05:15 EST,30.36,42.8,37.4,81.06,4.61,300,,601,,10,,,,,,37.33,,WNW,29.94,29.99,,Clear
KMLJ,01/05/2015 05:35 EST,30.37,42.8,37.4,81.06,4.61,310,,601,,10,,,,,,37.33,,NW,29.95,30,,Clear
KMLJ,01/05/2015 05:55 EST,30.37,42.8,37.4,81.06,0,0,,601,,10,,,,,,37.33,,N,29.95,30,,Clear
KMLJ,01/05/2015 06:15 EST,30.39,42.8,35.6,75.5,4.61,320,,601,,10,,,,,,35.51,,NW,29.97,30.04,,Clear
KMLJ,01/05/2015 06:35 EST,30.4,42.8,35.6,75.5,5.75,300,,601,,10,,,,,,35.51,,WNW,29.98,30.05,,Clear
KMLJ,01/05/2015 06:55 EST,30.41,41,35.6,80.92,3.44,290,,601,,10,,,,,,35.52,,WNW,29.99,30.07,,Clear
KMLJ,01/05/2015 07:15 EST,30.42,41,35.6,80.92,0,0,,601,,10,,,,,,35.52,,N,30,30.08,,Clear
KMLJ,01/05/2015 07:35 EST,30.43,41,35.6,80.92,0,0,,191,,10,,,,,,35.52,,N,30.01,30.09,,Clear
KMLJ,01/05/2015 07:55 EST,30.44,41,35.6,80.92,4.61,300,,1,,10,,,,,,35.52,,WNW,30.02,30.1,,Clear
KMLJ,01/05/2015 08:15 EST,30.45,41,35.6,80.92,0,0,,1001,,10,,,,,,35.52,,N,30.03,30.11,,Clear
KMLJ,01/05/2015 08:35 EST,30.47,41,35.6,80.92,4.61,310,,1001,,10,,,,,,35.52,,NW,30.05,30.13,,Clear
KMLJ,01/05/2015 08:55 EST,30.48,42.8,35.6,75.5,6.91,330,,901,1100,10,,,,,,35.51,,NNW,30.06,30.13,,N/A
KMLJ,01/05/2015 09:15 EST,30.49,42.8,33.8,70.27,8.05,330,,241,350,10,,,,,,33.68,39.76,NNW,30.07,30.16,,N/A
KMLJ,01/05/2015 09:35 EST,30.5,42.8,33.8,70.27,6.91,340,,801,900,10,,,,,,33.68,,NNW,30.08,30.17,,N/A
KMLJ,01/05/2015 09:55 EST,30.5,42.8,33.8,70.27,6.91,300,,801,1100,10,,,,,,33.68,,WNW,30.08,30.17,,N/A
KMLJ,01/05/2015 10:15 EST,30.5,44.6,33.8,65.6,6.91,340,,701,800,10,,,,850,,33.67,,NNW,30.08,30.17,,N/A
KMLJ,01/05/2015 10:35 EST,30.5,44.6,33.8,65.6,5.75,340,,431,600,10,,,,800,,33.67,,NNW,30.08,30.17,,N/A
KMLJ,01/05/2015 10:55 EST,30.5,46.4,35.6,65.82,8.05,300,,211,410,10,,,,490,,35.47,,WNW,30.08,30.14,,N/A
KMLJ,01/05/2015 11:15 EST,30.5,46.4,33.8,61.27,8.05,340,,601,,10,,,,,,33.66,,NNW,30.08,30.16,,Clear
KMLJ,01/05/2015 11:35 EST,30.5,48.2,33.8,57.25,10.36,300,,141,350,10,,,,440,,33.64,,WNW,30.08,30.15,,N/A
KMLJ,01/05/2015 11:55 EST,30.49,50,33.8,53.53,5.75,340,,171,240,10,,,,330,,33.63,,NNW,30.07,30.13,,N/A
KMLJ,01/05/2015 12:15 EST,30.48,50,32,49.8,4.61,320,,171,240,10,,,,310,,31.82,,NW,30.06,30.14,,N/A
KMLJ,01/05/2015 12:35 EST,30.47,51.8,32,46.59,6.91,320,,321,500,10,,,,650,,31.82,,NW,30.05,30.13,,N/A
KMLJ,01/05/2015 12:55 EST,30.47,51.8,32,46.59,8.05,310,,501,700,10,,,,750,,31.82,,NW,30.05,30.13,,N/A
KMLJ,01/05/2015 13:15 EST,30.45,51.8,32,46.59,3.44,290,,551,700,10,,,,,,31.82,,WNW,30.03,30.11,,N/A
KMLJ,01/05/2015 13:35 EST,30.45,53.6,32,43.61,4.61,360,,451,550,10,,,,,,31.82,,N,30.03,30.1,,N/A
KMLJ,01/05/2015 13:55 EST,30.44,53.6,32,43.61,3.44,340,,451,,10,,,,,,31.82,,NNW,30.02,30.09,,Clear
KMLJ,01/05/2015 14:15 EST,30.44,53.6,32,43.61,4.61,340,,471,,10,,,,,,31.82,,NNW,30.02,30.09,,Clear
KMLJ,01/05/2015 14:35 EST,30.44,55.4,32,40.84,5.75,360,,451,,10,,,,,,31.82,,N,30.02,30.08,,Clear
KMLJ,01/05/2015 14:55 EST,30.44,55.4,32,40.84,0,0,,431,,10,,,,,,31.82,,N,30.02,30.08,,Clear
KMLJ,01/05/2015 15:15 EST,30.43,53.6,32,43.61,6.91,20,,431,,10,,,,,,31.82,,NNE,30.01,30.08,,Clear
KMLJ,01/05/2015 15:35 EST,30.43,53.6,32,43.61,5.75,320,,431,,10,,,,,,31.82,,NW,30.01,30.08,,Clear
KMLJ,01/05/2015 15:55 EST,30.43,53.6,32,43.61,3.44,20,,451,,10,,,,,,31.82,,NNE,30.01,30.08,,Clear
KMLJ,01/05/2015 16:15 EST,30.43,53.6,32,43.61,3.44,10,,431,,10,,,,,,31.82,,N,30.01,30.08,,Clear
KMLJ,01/05/2015 16:35 EST,30.43,53.6,32,43.61,0,0,,411,,10,,,,,,31.82,,N,30.01,30.08,,Clear
KMLJ,01/05/2015 16:55 EST,30.42,51.8,32,46.59,0,0,,411,,10,,,,,,31.82,,N,30,30.08,,Clear
KMLJ,01/05/2015 17:15 EST,30.43,51.8,32,46.59,0,0,,391,,10,,,,,,31.82,,N,30.01,30.09,,Clear
KMLJ,01/05/2015 17:35 EST,30.43,50,32,49.8,3.44,290,,391,,10,,,,,,31.82,,WNW,30.01,30.09,,Clear
KMLJ,01/05/2015 17:55 EST,30.43,48.2,33.8,57.25,0,0,,701,,10,,,,,,33.64,,N,30.01,30.08,,Clear
KMLJ,01/05/2015 18:15 EST,30.44,44.6,33.8,65.6,0,0,,371,,10,,,,,,33.67,,N,30.02,30.1,,Clear
KMLJ,01/05/2015 18:35 EST,30.44,46.4,33.8,61.27,0,0,,351,460,10,,,,900,,33.66,,N,30.02,30.1,,N/A
KMLJ,01/05/2015 18:55 EST,30.44,42.8,33.8,70.27,0,0,,551,900,10,,,,,,33.68,,N,30.02,30.11,,N/A
KMLJ,01/05/2015 19:15 EST,30.44,41,35.6,80.92,0,0,,491,550,10,,,,,,35.52,,N,30.02,30.1,,N/A
KMLJ,01/05/2015 19:35 EST,30.43,41,35.6,80.92,0,0,,451,,10,,,,,,35.52,,N,30.01,30.09,,Clear
KMLJ,01/05/2015 19:55 EST,30.44,41,35.6,80.92,0,0,,431,,10,,,,,,35.52,,N,30.02,30.1,,Clear
KMLJ,01/05/2015 20:15 EST,30.44,39.2,33.8,80.78,0,0,,191,,10,,,,,,33.72,,N,30.02,30.13,,Clear
KMLJ,01/05/2015 20:35 EST,30.43,37.4,33.8,86.68,0,0,,411,,10,,,,,,33.74,,N,30.01,30.13,,Clear
KMLJ,01/05/2015 20:55 EST,30.43,37.4,33.8,86.68,0,0,,391,,10,,,,,,33.74,,N,30.01,30.13,,Clear
KMLJ,01/05/2015 21:15 EST,30.43,37.4,33.8,86.68,0,0,,371,,10,,,,,,33.74,,N,30.01,30.13,,Clear
KMLJ,01/05/2015 21:35 EST,30.44,35.6,33.8,93.08,0,0,,1,,10,,,,,,33.77,,N,30.02,30.14,,Clear
KMLJ,01/05/2015 21:55 EST,30.44,35.6,33.8,93.08,0,0,,151,,10,,,,,,33.77,,N,30.02,30.14,,Clear
KMLJ,01/05/2015 22:15 EST,30.43,35.6,33.8,93.08,0,0,,151,,10,,,,,,33.77,,N,30.01,30.13,,Clear
KMLJ,01/05/2015 22:35 EST,30.43,35.6,33.8,93.08,0,0,,91,140,10,,,,,,33.77,,N,30.01,30.13,,N/A
KMLJ,01/05/2015 22:55 EST,30.43,35.6,33.8,93.08,0,0,,191,,10,,,,,,33.77,,N,30.01,30.13,,Clear
KMLJ,01/05/2015 23:15 EST,30.42,35.6,33.8,93.08,0,0,,61,,10,,,,,,33.77,,N,30,30.12,,Clear
KMLJ,01/05/2015 23:35 EST,30.41,33.8,32,93.02,0,0,,51,,10,,,,,,31.97,,N,29.99,30.14,,Clear
KMLJ,01/05/2015 23:55 EST,30.42,33.8,32,93.02,0,0,,51,,10,,,,,,31.97,,N,30,30.15,,Clear
KMLJ,01/06/2015 00:15 EST,30.41,33.8,32,93.02,0,0,,251,,10,,,,,,31.97,,N,29.99,30.14,,Clear
KMLJ,01/06/2015 00:35 EST,30.41,33.8,32,93.02,0,0,,251,,10,,,,,,31.97,,N,29.99,30.14,,Clear
KMLJ,01/06/2015 00:55 EST,30.4,32,32,100,0,0,,801,,10,,,,,,32,,N,29.98,30.14,,Clear
KMLJ,01/06/2015 01:15 EST,30.4,33.8,32,93.02,0,0,,801,,10,,,,,,31.97,,N,29.98,30.13,,Clear
KMLJ,01/06/2015 01:35 EST,30.41,32,32,100,0,0,,211,,10,,,,,,32,,N,29.99,30.15,,Clear
KMLJ,01/06/2015 01:55 EST,30.4,32,32,100,0,0,,11,,10,,,,,,32,,N,29.98,30.14,,Clear
KMLJ,01/06/2015 02:15 EST,30.4,32,32,100,0,0,,701,900,10,,,,,,32,,N,29.98,30.14,,N/A
KMLJ,01/06/2015 02:35 EST,30.4,32,32,100,0,0,,471,600,10,,,,,,32,,N,29.98,30.14,,N/A
KMLJ,01/06/2015 02:55 EST,30.39,32,32,100,0,0,,481,,10,,,,,,32,,N,29.97,30.13,,Clear
KMLJ,01/06/2015 03:15 EST,30.4,32,32,100,0,0,,341,410,10,,,,480,,32,,N,29.98,30.14,,N/A
KMLJ,01/06/2015 03:35 EST,30.4,32,32,100,0,0,,211,,10,,,,,,32,,N,29.98,30.14,,Clear
KMLJ,01/06/2015 03:55 EST,30.39,32,32,100,0,0,,341,480,10,,,,550,,32,,N,29.97,30.13,,N/A
KMLJ,01/06/2015 04:15 EST,30.39,32,32,100,0,0,,1,,10,,,,,,32,,N,29.97,30.13,,Clear
KMLJ,01/06/2015 04:35 EST,30.38,32,32,100,0,0,,201,,10,,,,,,32,,N,29.96,30.12,,Clear
KMLJ,01/06/2015 04:55 EST,30.38,32,32,100,0,0,,11,,10,,,,,,32,,N,29.96,30.12,,Clear
KMLJ,01/06/2015 05:15 EST,30.38,32,32,100,0,0,,201,,10,,,,,,32,,N,29.96,30.12,,Clear
KMLJ,01/06/2015 05:35 EST,30.38,30.2,30.2,100,0,0,,271,340,10,,,,,,30.2,,N,29.96,30.14,,N/A
KMLJ,01/06/2015 05:55 EST,30.37,30.2,30.2,100,0,0,,151,220,7,,,,,,30.2,,N,29.95,30.13,,N/A
